Key	PY+T	Pho+T	IPA+T	PY-T	Pho-T	IPA-T	Tone	SyStruct	SyLen	OrthLen	PhoLen	FreqPM	Words	HomoDensity	Dominate-POS	Freq-Dominate-POS	Percent-Dominate-POS	Other-POSes	Num-Neighbors	R-Neighbors	A-Neighbors	S-Neighbors	Neighbors	Freq-Neighbors
Qu a I 1									0.000	0	0	0.0		0		0	0.000		15	14	0	1	k a I 1, K a I 1, x a I 1, t a I 1, P a I 1, c a I 1, Su a I 1, ku a I 1, C a I 1, u a I 1, z a I 1, T a I 1, p a I 1, s a I 1, a I 1	120725
Qu a I 2									0.000	0	0	0.0		0		0	0.000		11	10	0	1	l a I 2, c a I 2, T a I 2, P a I 2, p a I 2, m a I 2, xu a I 2, x a I 2, Z a I 2, C a I 2, a I 2	237471
Qu a I 3									0.000	0	0	0.0		0		0	0.000		14	13	0	1	m a I 3, p a I 3, k a I 3, x a I 3, c a I 3, Su a I 3, n a I 3, z a I 3, K a I 3, ku a I 3, Z a I 3, Cu a I 3, t a I 3, a I 3	28308
Qu a I 4									0.000	0	0	0.0		0		0	0.000		22	21	0	1	z a I 4, T a I 4, Ku a I 4, t a I 4, m a I 4, xu a I 4, P a I 4, ku a I 4, u a I 4, s a I 4, x a I 4, c a I 4, p a I 4, k a I 4, Su a I 4, n a I 4, l a I 4, Zu a I 4, S a I 4, Z a I 4, Cu a I 4, a I 4	730171
ru a I 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
ru a I 1									0.000	0	0	0.0		0		0	0.000		15	14	0	1	k a I 1, K a I 1, x a I 1, t a I 1, P a I 1, c a I 1, Su a I 1, ku a I 1, C a I 1, u a I 1, z a I 1, T a I 1, p a I 1, s a I 1, a I 1	120725
ru a I 2									0.000	0	0	0.0		0		0	0.000		11	10	0	1	l a I 2, c a I 2, T a I 2, P a I 2, p a I 2, m a I 2, xu a I 2, x a I 2, Z a I 2, C a I 2, a I 2	237471
ru a I 3									0.000	0	0	0.0		0		0	0.000		16	15	0	1	m a I 3, p a I 3, k a I 3, x a I 3, c a I 3, Su a I 3, n a I 3, z a I 3, ru a n 3, K a I 3, ku a I 3, Z a I 3, Cu a I 3, t a I 3, ru e I 3, a I 3	28907
ru a I 4									0.000	0	0	0.0		0		0	0.000		23	22	0	1	z a I 4, T a I 4, Ku a I 4, t a I 4, m a I 4, xu a I 4, P a I 4, ku a I 4, u a I 4, s a I 4, x a I 4, c a I 4, ru e I 4, p a I 4, k a I 4, Su a I 4, n a I 4, l a I 4, Zu a I 4, S a I 4, Z a I 4, Cu a I 4, a I 4	732003
su a I 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
Su a I 0									0.000	0	0	0.0		0		0	0.000		3	3	0	0	Su a I 1, Su a I 3, Su a I 4	3868
su a I 1									0.000	0	0	0.0		0		0	0.000		17	16	0	1	k a I 1, K a I 1, x a I 1, t a I 1, P a I 1, c a I 1, Su a I 1, ku a I 1, C a I 1, su a n 1, u a I 1, z a I 1, su e I 1, T a I 1, p a I 1, s a I 1, a I 1	121500
su a I 2									0.000	0	0	0.0		0		0	0.000		12	11	0	1	l a I 2, c a I 2, T a I 2, P a I 2, p a I 2, su e I 2, m a I 2, xu a I 2, x a I 2, Z a I 2, C a I 2, a I 2	239472
Su a I 2									0.000	0	0	0.0		0		0	0.000		14	13	0	1	l a I 2, c a I 2, T a I 2, P a I 2, p a I 2, Su a I 1, m a I 2, Su a I 3, Su a I 4, xu a I 2, x a I 2, Z a I 2, C a I 2, a I 2	241339
su a I 3									0.000	0	0	0.0		0		0	0.000		14	13	0	1	m a I 3, p a I 3, k a I 3, x a I 3, c a I 3, Su a I 3, n a I 3, z a I 3, K a I 3, ku a I 3, Z a I 3, Cu a I 3, t a I 3, a I 3	28308
su a I 4									0.000	0	0	0.0		0		0	0.000		24	23	0	1	z a I 4, T a I 4, Ku a I 4, t a I 4, su a n 4, su e I 4, m a I 4, xu a I 4, P a I 4, ku a I 4, u a I 4, s a I 4, x a I 4, c a I 4, p a I 4, k a I 4, Su a I 4, n a I 4, l a I 4, Zu a I 4, S a I 4, Z a I 4, Cu a I 4, a I 4	756350
tu a I 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
Tu a I 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
tu a I 1									0.000	0	0	0.0		0		0	0.000		17	16	0	1	k a I 1, K a I 1, x a I 1, t a I 1, P a I 1, c a I 1, tu e I 1, Su a I 1, ku a I 1, C a I 1, tu a n 1, u a I 1, z a I 1, T a I 1, p a I 1, s a I 1, a I 1	123646
Tu a I 1									0.000	0	0	0.0		0		0	0.000		16	15	0	1	k a I 1, K a I 1, x a I 1, t a I 1, P a I 1, c a I 1, Tu e I 1, Su a I 1, ku a I 1, C a I 1, u a I 1, z a I 1, T a I 1, p a I 1, s a I 1, a I 1	122974
tu a I 2									0.000	0	0	0.0		0		0	0.000		11	10	0	1	l a I 2, c a I 2, T a I 2, P a I 2, p a I 2, m a I 2, xu a I 2, x a I 2, Z a I 2, C a I 2, a I 2	237471
Tu a I 2									0.000	0	0	0.0		0		0	0.000		12	11	0	1	l a I 2, c a I 2, T a I 2, P a I 2, p a I 2, m a I 2, Tu a n 2, xu a I 2, x a I 2, Z a I 2, C a I 2, a I 2	238547
tu a I 3									0.000	0	0	0.0		0		0	0.000		15	14	0	1	m a I 3, p a I 3, tu a n 3, k a I 3, x a I 3, c a I 3, Su a I 3, n a I 3, z a I 3, K a I 3, ku a I 3, Z a I 3, Cu a I 3, t a I 3, a I 3	30611
Tu a I 3									0.000	0	0	0.0		0		0	0.000		15	14	0	1	m a I 3, Tu e I 3, p a I 3, k a I 3, x a I 3, c a I 3, Su a I 3, n a I 3, z a I 3, K a I 3, ku a I 3, Z a I 3, Cu a I 3, t a I 3, a I 3	32055
tu a I 4									0.000	0	0	0.0		0		0	0.000		24	23	0	1	z a I 4, tu e I 4, T a I 4, Ku a I 4, t a I 4, m a I 4, tu a n 4, xu a I 4, P a I 4, ku a I 4, u a I 4, s a I 4, x a I 4, c a I 4, p a I 4, k a I 4, Su a I 4, n a I 4, l a I 4, Zu a I 4, S a I 4, Z a I 4, Cu a I 4, a I 4	880007
Tu a I 4									0.000	0	0	0.0		0		0	0.000		23	22	0	1	z a I 4, T a I 4, Ku a I 4, t a I 4, m a I 4, xu a I 4, P a I 4, ku a I 4, u a I 4, s a I 4, x a I 4, c a I 4, p a I 4, Tu e I 4, k a I 4, Su a I 4, n a I 4, l a I 4, Zu a I 4, S a I 4, Z a I 4, Cu a I 4, a I 4	731764
uu a I 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
uu a I 1									0.000	0	0	0.0		0		0	0.000		15	14	0	1	k a I 1, K a I 1, x a I 1, t a I 1, P a I 1, c a I 1, Su a I 1, ku a I 1, C a I 1, u a I 1, z a I 1, T a I 1, p a I 1, s a I 1, a I 1	120725
uu a I 2									0.000	0	0	0.0		0		0	0.000		11	10	0	1	l a I 2, c a I 2, T a I 2, P a I 2, p a I 2, m a I 2, xu a I 2, x a I 2, Z a I 2, C a I 2, a I 2	237471
uu a I 3									0.000	0	0	0.0		0		0	0.000		14	13	0	1	m a I 3, p a I 3, k a I 3, x a I 3, c a I 3, Su a I 3, n a I 3, z a I 3, K a I 3, ku a I 3, Z a I 3, Cu a I 3, t a I 3, a I 3	28308
uu a I 4									0.000	0	0	0.0		0		0	0.000		22	21	0	1	z a I 4, T a I 4, Ku a I 4, t a I 4, m a I 4, xu a I 4, P a I 4, ku a I 4, u a I 4, s a I 4, x a I 4, c a I 4, p a I 4, k a I 4, Su a I 4, n a I 4, l a I 4, Zu a I 4, S a I 4, Z a I 4, Cu a I 4, a I 4	730171
xu a I 0									0.000	0	0	0.0		0		0	0.000		2	2	0	0	xu a I 4, xu a I 2	8596
Xu a I 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
xu a I 1									0.000	0	0	0.0		0		0	0.000		21	19	0	2	k a I 1, K a I 1, x a I 1, t a I 1, xu a I 4, P a I 1, c a I 1, Su a I 1, xu e I 1, ku a I 1, xu a I 2, C a I 1, u a I 1, xu a N 1, z a I 1, xu a n 1, T a I 1, p a I 1, s a I 1, xu a 1, a I 1	140199
Xu a I 1									0.000	0	0	0.0		0		0	0.000		15	14	0	1	k a I 1, K a I 1, x a I 1, t a I 1, P a I 1, c a I 1, Su a I 1, ku a I 1, C a I 1, u a I 1, z a I 1, T a I 1, p a I 1, s a I 1, a I 1	120725
Xu a I 2									0.000	0	0	0.0		0		0	0.000		11	10	0	1	l a I 2, c a I 2, T a I 2, P a I 2, p a I 2, m a I 2, xu a I 2, x a I 2, Z a I 2, C a I 2, a I 2	237471
xu a I 3									0.000	0	0	0.0		0		0	0.000		19	18	0	1	m a I 3, xu a I 4, xu e I 3, p a I 3, k a I 3, x a I 3, c a I 3, xu a N 3, Su a I 3, n a I 3, xu a I 2, z a I 3, K a I 3, ku a I 3, xu a n 3, Z a I 3, Cu a I 3, t a I 3, a I 3	43184
Xu a I 3									0.000	0	0	0.0		0		0	0.000		14	13	0	1	m a I 3, p a I 3, k a I 3, x a I 3, c a I 3, Su a I 3, n a I 3, z a I 3, K a I 3, ku a I 3, Z a I 3, Cu a I 3, t a I 3, a I 3	28308
xu a I 4									0.000	0	0	0.0		0		0	0.000		25	23	0	2	z a I 4, xu e I 4, T a I 4, Ku a I 4, t a I 4, m a I 4, xu a n 4, P a I 4, ku a I 4, u a I 4, s a I 4, x a I 4, c a I 4, p a I 4, k a I 4, Su a I 4, xu a I 2, n a I 4, l a I 4, Zu a I 4, S a I 4, Z a I 4, Cu a I 4, xu a 4, a I 4	1041894
Xu a I 4									0.000	0	0	0.0		0		0	0.000		22	21	0	1	z a I 4, T a I 4, Ku a I 4, t a I 4, m a I 4, xu a I 4, P a I 4, ku a I 4, u a I 4, s a I 4, x a I 4, c a I 4, p a I 4, k a I 4, Su a I 4, n a I 4, l a I 4, Zu a I 4, S a I 4, Z a I 4, Cu a I 4, a I 4	730171
zu a I 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
Zu a I 0									0.000	0	0	0.0		0		0	0.000		1	1	0	0	Zu a I 4	428
zu a I 1									0.000	0	0	0.0		0		0	0.000		16	15	0	1	k a I 1, K a I 1, x a I 1, t a I 1, P a I 1, c a I 1, Su a I 1, ku a I 1, C a I 1, zu a n 1, u a I 1, z a I 1, T a I 1, p a I 1, s a I 1, a I 1	121438
Zu a I 1									0.000	0	0	0.0		0		0	0.000		20	18	0	2	k a I 1, K a I 1, x a I 1, t a I 1, P a I 1, c a I 1, Zu a N 1, Zu e I 1, Su a I 1, ku a I 1, C a I 1, Zu a n 1, u a I 1, Zu a I 4, z a I 1, T a I 1, p a I 1, s a I 1, Zu a 1, a I 1	139054
zu a I 2									0.000	0	0	0.0		0		0	0.000		11	10	0	1	l a I 2, c a I 2, T a I 2, P a I 2, p a I 2, m a I 2, xu a I 2, x a I 2, Z a I 2, C a I 2, a I 2	237471
Zu a I 2									0.000	0	0	0.0		0		0	0.000		12	11	0	1	l a I 2, c a I 2, T a I 2, P a I 2, p a I 2, m a I 2, xu a I 2, Zu a I 4, x a I 2, Z a I 2, C a I 2, a I 2	237899
zu a I 3									0.000	0	0	0.0		0		0	0.000		15	14	0	1	m a I 3, zu e I 3, p a I 3, k a I 3, x a I 3, c a I 3, Su a I 3, n a I 3, z a I 3, K a I 3, ku a I 3, Z a I 3, Cu a I 3, t a I 3, a I 3	36821
zu a I 4									0.000	0	0	0.0		0		0	0.000		23	22	0	1	z a I 4, T a I 4, Ku a I 4, zu e I 4, t a I 4, m a I 4, xu a I 4, P a I 4, ku a I 4, u a I 4, s a I 4, x a I 4, c a I 4, p a I 4, k a I 4, Su a I 4, n a I 4, l a I 4, Zu a I 4, S a I 4, Z a I 4, Cu a I 4, a I 4	781919
u a I 0									0.000	0	0	0.0		0		0	0.000		2	2	0	0	u a I 4, u a I 1	4498
u a I 2									0.000	0	0	0.0		0		0	0.000		17	15	0	2	l a I 2, u e I 2, c a I 2, u a n 2, T a I 2, P a I 2, u a I 4, p a I 2, u a N 2, m a I 2, xu a I 2, u a I 1, x a I 2, Z a I 2, C a I 2, u a 2, a I 2	317228
c a I 0									0.000	0	0	0.0		0		0	0.000		4	4	0	0	c a I 2, c a I 1, c a I 4, c a I 3	47269
C a I 0									0.000	0	0	0.0		0		0	0.000		2	2	0	0	C a I 1, C a I 2	871
f a I 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
f a I 1									0.000	0	0	0.0		0		0	0.000		19	17	0	2	k a I 1, K a I 1, x a I 1, t a I 1, P a I 1, c a I 1, f e I 1, f a n 1, f a N 1, Su a I 1, ku a I 1, C a I 1, u a I 1, z a I 1, T a I 1, p a I 1, s a I 1, f a 1, a I 1	137357
f a I 2									0.000	0	0	0.0		0		0	0.000		15	13	0	2	l a I 2, c a I 2, T a I 2, P a I 2, f a N 2, p a I 2, f a n 2, m a I 2, f e I 2, xu a I 2, x a I 2, Z a I 2, C a I 2, f a 2, a I 2	244642
f a I 3									0.000	0	0	0.0		0		0	0.000		18	16	0	2	m a I 3, p a I 3, k a I 3, f a n 3, x a I 3, c a I 3, Su a I 3, n a I 3, z a I 3, K a I 3, f a N 3, ku a I 3, f e I 3, Z a I 3, Cu a I 3, t a I 3, f a 3, a I 3	35751
f a I 4									0.000	0	0	0.0		0		0	0.000		25	24	0	1	z a I 4, T a I 4, Ku a I 4, t a I 4, f a N 4, m a I 4, xu a I 4, f a n 4, P a I 4, ku a I 4, u a I 4, s a I 4, f e I 4, x a I 4, c a I 4, p a I 4, k a I 4, Su a I 4, n a I 4, l a I 4, Zu a I 4, S a I 4, Z a I 4, Cu a I 4, a I 4	757688
J a I 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
J a I 1									0.000	0	0	0.0		0		0	0.000		15	14	0	1	k a I 1, K a I 1, x a I 1, t a I 1, P a I 1, c a I 1, Su a I 1, ku a I 1, C a I 1, u a I 1, z a I 1, T a I 1, p a I 1, s a I 1, a I 1	120725
