Key	PY+T	Pho+T	IPA+T	PY-T	Pho-T	IPA-T	Tone	SyStruct	SyLen	OrthLen	PhoLen	FreqPM	Words	HomoDensity	Dominate-POS	Freq-Dominate-POS	Percent-Dominate-POS	Other-POSes	Num-Neighbors	R-Neighbors	A-Neighbors	S-Neighbors	Neighbors	Freq-Neighbors
m uaI 2									0.000	0	0	0.0		0		0	0.000		9	9	0	0	m eI 2, m a 2, m uo 2, m i 2, m aI 2, m aU 2, x uaI 2, m oU 2, m iaU 2	187528
m uaI 3									0.000	0	0	0.0		0		0	0.000		11	11	0	0	m eI 3, m aI 3, m a 3, m iaU 3, m i 3, m oU 3, S uaI 3, m u 3, m uo 3, k uaI 3, C uaI 3	52423
m uaI 4									0.000	0	0	0.0		0		0	0.000		17	16	0	1	K uaI 4, m aI 4, x uaI 4, k uaI 4, m u 4, m aU 4, m uo 4, m i 4, S uaI 4, m eI 4, m iaU 4, m a 4, m iE 4, Z uaI 4, C uaI 4, m ioU 4, uaI 4	101117
n uaI 0									0.000	0	0	0.0		0		0	0.000		1	1	0	0	n @ 0	76752
n uaI 1									0.000	0	0	0.0		0		0	0.000		5	4	0	1	S uaI 1, k uaI 1, n ioU 1, n iE 1, uaI 1	4296
n uaI 2									0.000	0	0	0.0		0		0	0.000		7	7	0	0	n a 2, n i 2, n ioU 2, x uaI 2, n uo 2, n u 2, n aU 2	40316
n uaI 3									0.000	0	0	0.0		0		0	0.000		11	11	0	0	n i 3, n a 3, n y 3, n iaU 3, n aU 3, S uaI 3, n aI 3, n ioU 3, k uaI 3, n u 3, C uaI 3	1372163
n uaI 4									0.000	0	0	0.0		0		0	0.000		17	16	0	1	n a 4, K uaI 4, x uaI 4, n eI 4, k uaI 4, n iaU 4, n aU 4, n uo 4, S uaI 4, n aI 4, Z uaI 4, n i 4, n u 4, n iE 4, n yE 4, C uaI 4, uaI 4	286248
p uaI 0									0.000	0	0	0.0		0		0	0.000		1	1	0	0	p a 0	194084
P uaI 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
p uaI 1									0.000	0	0	0.0		0		0	0.000		11	10	0	1	p eI 1, p a 1, p aU 1, p i 1, p uo 1, S uaI 1, k uaI 1, p iaU 1, p iE 1, p aI 1, uaI 1	27516
P uaI 1									0.000	0	0	0.0		0		0	0.000		12	11	0	1	P aI 1, S uaI 1, P i 1, k uaI 1, P aU 1, P a 1, P iaU 1, P u 1, P uo 1, P eI 1, P iE 1, uaI 1	14729
p uaI 2									0.000	0	0	0.0		0		0	0.000		5	5	0	0	p uo 2, p aI 2, p a 2, x uaI 2, p i 2	6562
P uaI 2									0.000	0	0	0.0		0		0	0.000		9	9	0	0	P aI 2, P eI 2, P i 2, P a 2, x uaI 2, P uo 2, P aU 2, P u 2, P iaU 2	13675
p uaI 3									0.000	0	0	0.0		0		0	0.000		12	12	0	0	p a 3, p i 3, p aU 3, p aI 3, p iaU 3, S uaI 3, p eI 3, p u 3, k uaI 3, C uaI 3, p iE 3, p uo 3	159853
P uaI 3									0.000	0	0	0.0		0		0	0.000		8	8	0	0	P aU 3, P i 3, S uaI 3, P u 3, k uaI 3, P uo 3, P iE 3, C uaI 3	17134
p uaI 4									0.000	0	0	0.0		0		0	0.000		15	14	0	1	p u 4, p iE 4, p eI 4, K uaI 4, p i 4, p a 4, x uaI 4, p aU 4, k uaI 4, p aI 4, S uaI 4, p uo 4, Z uaI 4, C uaI 4, uaI 4	947874
P uaI 4									0.000	0	0	0.0		0		0	0.000		15	14	0	1	K uaI 4, x uaI 4, P aI 4, P a 4, k uaI 4, P iaU 4, P uo 4, P i 4, P eI 4, P aU 4, S uaI 4, Z uaI 4, P u 4, C uaI 4, uaI 4	105156
Q uaI 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
Q uaI 1									0.000	0	0	0.0		0		0	0.000		9	8	0	1	Q y 1, Q i 1, S uaI 1, k uaI 1, Q iaU 1, Q yE 1, Q ia 1, Q ioU 1, uaI 1	12045
Q uaI 2									0.000	0	0	0.0		0		0	0.000		6	6	0	0	Q ioU 2, Q i 2, Q iaU 2, x uaI 2, Q yE 2, Q iE 2	35243
Q uaI 3									0.000	0	0	0.0		0		0	0.000		8	8	0	0	Q i 3, Q y 3, S uaI 3, Q iaU 3, Q iE 3, k uaI 3, Q ioU 3, C uaI 3	27942
Q uaI 4									0.000	0	0	0.0		0		0	0.000		13	12	0	1	Q y 4, K uaI 4, Q yE 4, x uaI 4, Q i 4, k uaI 4, Q iE 4, S uaI 4, Q iaU 4, Z uaI 4, C uaI 4, Q ia 4, uaI 4	267905
r uaI 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
r uaI 1									0.000	0	0	0.0		0		0	0.000		3	2	0	1	S uaI 1, k uaI 1, uaI 1	3119
r uaI 2									0.000	0	0	0.0		0		0	0.000		4	4	0	0	r u 2, x uaI 2, r aU 2, r oU 2	7118
r uaI 3									0.000	0	0	0.0		0		0	0.000		7	7	0	0	r @ 3, S uaI 3, r u 3, k uaI 3, C uaI 3, r aU 3, r ueI 3	4118
r uaI 4									0.000	0	0	0.0		0		0	0.000		14	13	0	1	K uaI 4, x uaI 4, k uaI 4, r 1 4, r @ 4, r u 4, r oU 4, r uo 4, r ueI 4, S uaI 4, r aU 4, Z uaI 4, C uaI 4, uaI 4	98249
s uaI 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
S uaI 0									0.000	0	0	0.0		0		0	0.000		3	3	0	0	S uaI 1, S uaI 3, S uaI 4	3868
s uaI 1									0.000	0	0	0.0		0		0	0.000		11	10	0	1	s 1 1, s oU 1, S uaI 1, s a 1, k uaI 1, s uo 1, s u 1, s aU 1, s ueI 1, s aI 1, uaI 1	19140
s uaI 2									0.000	0	0	0.0		0		0	0.000		3	3	0	0	s ueI 2, x uaI 2, s u 2	2926
S uaI 2									0.000	0	0	0.0		0		0	0.000		10	10	0	0	S eI 2, S 1 2, S a 2, S uaI 1, S @ 2, S u 2, S uaI 3, S uaI 4, x uaI 2, S aU 2	94830
s uaI 3									0.000	0	0	0.0		0		0	0.000		7	7	0	0	s 1 3, s uo 3, S uaI 3, s aU 3, s a 3, k uaI 3, C uaI 3	69309
s uaI 4									0.000	0	0	0.0		0		0	0.000		13	12	0	1	K uaI 4, s ueI 4, x uaI 4, s 1 4, k uaI 4, s @ 4, s aI 4, s u 4, S uaI 4, s a 4, Z uaI 4, C uaI 4, uaI 4	109165
t uaI 0									0.000	0	0	0.0		0		0	0.000		1	1	0	0	t @ 0	1682530
T uaI 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
t uaI 1									0.000	0	0	0.0		0		0	0.000		13	12	0	1	t oU 1, t aI 1, t ioU 1, t aU 1, t i 1, t ueI 1, t a 1, S uaI 1, k uaI 1, t u 1, t iaU 1, t iE 1, uaI 1	208928
T uaI 1									0.000	0	0	0.0		0		0	0.000		13	12	0	1	T a 1, T uo 1, T oU 1, T i 1, T ueI 1, T iaU 1, S uaI 1, T iE 1, k uaI 1, T aU 1, T aI 1, T u 1, uaI 1	691465
t uaI 2									0.000	0	0	0.0		0		0	0.000		7	7	0	0	t uo 2, t u 2, t a 2, t @ 2, t iE 2, x uaI 2, t i 2	68632
T uaI 2									0.000	0	0	0.0		0		0	0.000		8	8	0	0	T oU 2, T iaU 2, T i 2, T aI 2, T aU 2, T u 2, x uaI 2, T uo 2	44360
t uaI 3									0.000	0	0	0.0		0		0	0.000		12	12	0	0	t eI 3, t a 3, t i 3, t aU 3, t uo 3, t u 3, S uaI 3, t oU 3, k uaI 3, t iaU 3, C uaI 3, t aI 3	151162
T uaI 3									0.000	0	0	0.0		0		0	0.000		10	10	0	0	T ueI 3, T u 3, T a 3, S uaI 3, T i 3, T iE 3, T aU 3, T uo 3, k uaI 3, C uaI 3	12334
t uaI 4									0.000	0	0	0.0		0		0	0.000		16	15	0	1	t aU 4, t ueI 4, K uaI 4, t a 4, t aI 4, t i 4, t iaU 4, x uaI 4, k uaI 4, t u 4, t oU 4, S uaI 4, Z uaI 4, t uo 4, C uaI 4, uaI 4	506586
T uaI 4									0.000	0	0	0.0		0		0	0.000		17	16	0	1	T aI 4, K uaI 4, T iaU 4, x uaI 4, T @ 4, k uaI 4, T i 4, T aU 4, T oU 4, T ueI 4, S uaI 4, T a 4, Z uaI 4, T u 4, C uaI 4, T uo 4, uaI 4	173750
u uaI 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
u uaI 1									0.000	0	0	0.0		0		0	0.000		4	2	0	2	S uaI 1, k uaI 1, u 1, uaI 1	5181
u uaI 2									0.000	0	0	0.0		0		0	0.000		2	1	0	1	x uaI 2, u 2	9660
u uaI 3									0.000	0	0	0.0		0		0	0.000		4	3	0	1	S uaI 3, k uaI 3, C uaI 3, u 3	15176
u uaI 4									0.000	0	0	0.0		0		0	0.000		8	6	0	2	K uaI 4, x uaI 4, k uaI 4, S uaI 4, Z uaI 4, C uaI 4, uaI 4, u 4	83897
x uaI 0									0.000	0	0	0.0		0		0	0.000		2	2	0	0	x uaI 4, x uaI 2	8596
X uaI 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
x uaI 1									0.000	0	0	0.0		0		0	0.000		12	11	0	1	x eI 1, x aI 1, x ua 1, x uaI 4, x a 1, S uaI 1, x ueI 1, x u 1, k uaI 1, x uaI 2, x @ 1, uaI 1	100016
X uaI 1									0.000	0	0	0.0		0		0	0.000		10	9	0	1	X iE 1, X i 1, X y 1, X ioU 1, S uaI 1, X ia 1, k uaI 1, X iaU 1, X yE 1, uaI 1	40939
X uaI 2									0.000	0	0	0.0		0		0	0.000		5	5	0	0	X yE 2, X iE 2, X i 2, X ia 2, x uaI 2	11774
x uaI 3									0.000	0	0	0.0		0		0	0.000		10	10	0	0	x uaI 4, x ueI 3, x uo 3, x aI 3, S uaI 3, x uaI 2, x u 3, x oU 3, k uaI 3, C uaI 3	22580
X uaI 3									0.000	0	0	0.0		0		0	0.000		9	9	0	0	X iaU 3, X iE 3, X i 3, S uaI 3, X y 3, X yE 3, X ioU 3, k uaI 3, C uaI 3	61571
x uaI 4									0.000	0	0	0.0		0		0	0.000		15	14	0	1	x aU 4, x ueI 4, x uo 4, K uaI 4, x ua 4, x oU 4, x @ 4, k uaI 4, x aI 4, x u 4, S uaI 4, x uaI 2, Z uaI 4, C uaI 4, uaI 4	932483
X uaI 4									0.000	0	0	0.0		0		0	0.000		14	13	0	1	K uaI 4, X ia 4, x uaI 4, X iaU 4, k uaI 4, X i 4, X iE 4, X ioU 4, S uaI 4, X y 4, Z uaI 4, X yE 4, C uaI 4, uaI 4	155196
z uaI 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
Z uaI 0									0.000	0	0	0.0		0		0	0.000		1	1	0	0	Z uaI 4	428
z uaI 1									0.000	0	0	0.0		0		0	0.000		8	7	0	1	z aU 1, S uaI 1, z u 1, z 1 1, k uaI 1, z aI 1, z a 1, uaI 1	12191
Z uaI 1									0.000	0	0	0.0		0		0	0.000		13	12	0	1	Z 1 1, Z oU 1, Z ua 1, Z aU 1, Z u 1, Z ueI 1, S uaI 1, Z uo 1, Z a 1, k uaI 1, Z uaI 4, Z @ 1, uaI 1	57836
z uaI 2									0.000	0	0	0.0		0		0	0.000		5	5	0	0	z a 2, z @ 2, z u 2, x uaI 2, z eI 2	8186
Z uaI 2									0.000	0	0	0.0		0		0	0.000		9	9	0	0	Z uo 2, Z 1 2, Z @ 2, x uaI 2, Z uaI 4, Z u 2, Z aI 2, Z oU 2, Z a 2	108292
z uaI 3									0.000	0	0	0.0		0		0	0.000		11	11	0	0	z oU 3, z aU 3, z ueI 3, z 1 3, z u 3, z uo 3, S uaI 3, z aI 3, z a 3, k uaI 3, C uaI 3	99956
z uaI 4									0.000	0	0	0.0		0		0	0.000		13	12	0	1	z aI 4, z uo 4, K uaI 4, z ueI 4, x uaI 4, z 1 4, k uaI 4, z aU 4, z oU 4, S uaI 4, Z uaI 4, C uaI 4, uaI 4	773590
uaI 0									0.000	0	0	0.0		0		0	0.000		3	3	0	0	ia 0, uaI 4, uaI 1	15198
