Key	PY+T	Pho+T	IPA+T	PY-T	Pho-T	IPA-T	Tone	SyStruct	SyLen	OrthLen	PhoLen	FreqPM	Words	HomoDensity	Dominate-POS	Freq-Dominate-POS	Percent-Dominate-POS	Other-POSes	Num-Neighbors	R-Neighbors	A-Neighbors	S-Neighbors	Neighbors	Freq-Neighbors
@N 4									0.000	0	0	0.0		0		0	0.000		25	13	12	0	aI 4, oU 4, @ 4, an 4, i 4, @r 4, u 4, yn 4, in 4, aU 4, iN 4, eI 4, @n 4, Z @N 4, S @N 4, m @N 4, P @N 4, p @N 4, t @N 4, f @N 4, c @N 4, z @N 4, l @N 4, C @N 4, u @N 4	150213
c i an 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i an 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i an 1									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, c an 1	835
C i an 1									0.000	0	0	0.0		0		0	0.000		1	1	0	0	C u an 1	13876
c i an 2									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, c an 2	335
C i an 2									0.000	0	0	0.0		0		0	0.000		2	1	0	1	C u an 2, C an 2	7139
c i an 3									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, c an 3	1052
C i an 3									0.000	0	0	0.0		0		0	0.000		2	1	0	1	C u an 3, C an 3	1057
c i an 4									0.000	0	0	0.0		0		0	0.000		1	1	0	0	c u an 4	142
C i an 4									0.000	0	0	0.0		0		0	0.000		1	1	0	0	C u an 4	390
c i aN 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
C i aN 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
c i aN 1									0.000	0	0	0.0		0		0	0.000		5	3	0	2	J i aN 1, Q i aN 1, X i aN 1, c aN 1, i aN 1	42262
C i aN 1									0.000	0	0	0.0		0		0	0.000		6	4	0	2	J i aN 1, Q i aN 1, X i aN 1, C u aN 1, C aN 1, i aN 1	42191
c i aN 2									0.000	0	0	0.0		0		0	0.000		6	4	0	2	Q i aN 2, n i aN 2, l i aN 2, X i aN 2, c aN 2, i aN 2	14478
